attack_id,location_names,campaign_name,verified_attack_type,attack_date,number_killed,number_wounded
-1369593797,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-23,10,18
506179624,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-26,25,40
928542992,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-27,3,10
2116458221,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-06-29,4,27
286356930,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-01,66,120
30672252,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-06,12,40
-33183164,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-10,8,21
224695512,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2006-07-14,2,0
-1519793586,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-16,26,22
-1588122435,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-18,60,105
576531448,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-07-24,35,75
-1781330771,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-04,10,12
-2066570533,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-10,35,122
-2029240387,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-27,2,25
-2013419585,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-27,9,60
835432815,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-27,8,18
1491433547,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-27,7,15
-1324158733,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-28,3,15
-254842077,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-08-31,4,11
-1054309827,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-18,20,18
1342107854,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-09-20,22,24
-1684496334,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-02,0,3
842010413,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-03,2,19
-971799468,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-14,8,6
-677825200,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-15,3,8
1090354557,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-15,2,25
-425673602,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-19,12,0
1342194193,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-21,4,15
766973736,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-22,5,20
-491934555,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-10-31,15,19
2030564984,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-07,17,22
-1321441543,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-09,9,27
1342020202,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-09,9,27
-1973917725,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-13,10,12
-1210246860,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-14,10,18
980285591,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-15,3,15
1566560609,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-15,0,1
-352359122,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-19,3,24
138275170,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-19,22,44
-1532628046,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-23,67,85
-1345760955,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-23,67,85
-1278046946,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-23,67,85
-1267271609,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-11-24,22,26
-2075393941,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-06,4,15
1508971891,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-09,6,47
134469087,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-12,70,235
74105019,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-25,3,19
37080626,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2006-12-29,9,15
-1135996081,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-16,15,74
651986071,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-16,70,110
1693925955,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-17,17,33
1572576589,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-22,88,160
-1239191443,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-01-26,1,7
-372024533,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-26,7,3
-1463686187,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-27,15,55
1218491644,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-28,8,15
862872376,Israel,"Palestinian Resistance vs. Israel","Confirmed Suicide",2007-01-29,3,2
-398832258,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-01-30,23,57
-1954862888,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-01,6,12
-54401626,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-01,73,150
831194843,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-03,135,331
975316355,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-05,10,60
-726807617,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-02-06,0,3
187955523,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-10,5,10
827858341,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-12,9,19
1452161053,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-13,18,45
2011552073,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-19,5,11
-1691591073,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-20,0,7
-1488897490,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-20,7,20
-947477769,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-24,39,64
1218122141,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-25,40,55
1778879341,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-02-27,5,13
1221584521,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-05,30,66
-531554843,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-06,118,270
-38587520,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-07,30,29
-746101850,Morocco,"Isolated Attacks","Confirmed Suicide",2007-03-11,0,3
165115666,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-11,10,25
1036753639,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-11,20,8
776323599,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-14,8,25
1341870452,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-19,6,32
185418808,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-24,11,45
1225226460,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-24,10,3
-886302422,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-26,2,5
-1903415109,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-27,152,347
-1843941140,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-27,17,32
385675528,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-29,60,25
1511468409,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-03-29,53,103
-1863520134,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-05,1,12
1398002294,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-12,10,26
-422130325,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-14,40,50
79155095,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-14,65,168
1569073468,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-15,6,11
-4981350,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-19,12,34
2124398117,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-22,10,40
1224520477,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-23,8,16
1346326164,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-23,19,35
1224607189,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-28,71,160
-956761029,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-04-30,4,6
721452468,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-06,35,80
-1339552658,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-07,15,15
1430649094,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-08,16,70
-521906550,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-09,3,7
-644945915,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-15,45,65
798007228,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-05-15,25,40
253820752,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-19,11,20
-1624874743,Turkey,"PKK vs. Turkey","Confirmed Suicide",2007-05-20,6,100
1822668800,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-23,15,20
1007417669,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-28,21,66
1340394416,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-05-31,6,15
-367241883,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-08,19,22
-478283451,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-10,2,7
1818304718,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-10,1,5
-618082343,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-19,65,130
1644037989,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-01,0,2
-800230499,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2007-07-02,7,12
-796242150,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-06,33,33
-357814637,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-06,22,20
-1369703018,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-07,156,255
-1610870774,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-12,5,6
2006828659,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-16,0,2
-106654874,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-19,30,28
-1023799660,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-24,32,117
-594890021,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-25,30,75
-867570261,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-01,28,50
1842215462,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-01,50,60
1222095781,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-04,9,35
1222275937,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-06,30,50
378898899,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-14,125,375
929768482,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-14,500,1000
1852230458,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-14,10,3
-1987188585,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-27,11,11
1345148697,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-04,8,40
1225735547,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-10,10,78
-1172570569,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-15,10,25
-741705025,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-16,5,22
1340298237,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-01,6,6
-1700923342,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-11,8,25
292329974,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-12,3,21
-83309887,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2007-10-23,0,5
-1291006508,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-28,8,26
-815724991,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-05,5,20
-1845347383,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-18,14,28
-839963591,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-25,25,100
1217620474,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-01-16,8,15
1217605912,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2008-01-17,12,25
2067997860,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-01-17,12,13
1815756464,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-01-22,1,21
1217356379,"Sri Lanka","LTTE vs. Sri Lanka & India","Confirmed Suicide",2008-02-03,11,100
582203618,Israel,"Palestinian Resistance vs. Israel","Confirmed Suicide",2008-02-04,1,11
1034955232,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-02-15,4,17
125196880,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-02-16,3,17
616073939,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-02-17,3,5
-1582841571,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-02-22,6,9
2019794279,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-02-24,40,100
979792828,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-02-26,14,7
-723018706,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-03-06,54,125
-1627393729,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-03-10,1,26
-465481356,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-03-13,18,50
-1670928151,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-03-17,57,73
-867267091,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-03-23,7,14
176467112,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-04-14,4,29
1219071870,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-05-01,32,65
-2010874715,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-06-14,0,40
176765393,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-07-03,0,1
320532767,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-07-07,2,14
578933727,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-07-28,32,102
-1268612466,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2008-08-04,2,2
1339773714,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-08-07,25,72
1683180252,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2008-08-11,0,2
-375537496,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-08-14,22,75
-1791375765,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-08-15,9,40
60038039,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2008-08-19,21,20
1508486627,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-08-27,0,2
-376534265,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-09-06,6,54
961725201,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-09-12,2,15
-874779913,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-09-20,3,20
402312021,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-09-28,20,72
-1593521033,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-10-02,14,28
1397832218,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-10-02,12,28
-631851872,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2008-11-06,12,40
-1672576624,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-11-09,3,7
440192418,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-11-10,30,68
1251491311,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2008-11-12,9,0
1339774736,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-11-15,11,40
2057554054,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2008-11-28,12,15
1999706522,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2008-12-09,1,4
